Review,Freshness
" It's an affecting portrait of one woman's lifelong struggle to come to terms with her survival, a state for which she is profoundly grateful even as she is damaged by it.",1
" While Beasts of No Nation is far from easy viewing, it is powerful, urgent and heartbreaking filmmaking and a stark reminder of how boys become beasts in a war without end.",1
" A triumphant, feel-good, laugh-out-loud, sports biopic.",1
" It's like Schindler's List crossed with The Sound of Music, and Roger Spottiswoode directs it in a stiff, lifeless, utterly dated style of international squareness.",0
" This sour, repetitive fare fails to feed our hunger for either laughter or enlightenment. It's all empty calories and reactionary chic.",0
 A low-budget sci-fi thriller with worthwhile questions about the relationship between human beings and super-intelligent robots.,1
" ...we can see Bresson's influence on Polish director Krzysztof Kieslowski, Yvon's curtly procedural trial and subsequent acts a precursor to ""A Short Film About Killing.""",1
 ... a devious and fascinating feature ...,1
" Paul Giamatti is one of those actors whose presence in a movie generally validates it, and Barney's Version is no exception. He manages to make a central character with few-if any-admirable traits not only bearable but downright compelling. And...",1
" Maybe for today's computer-gaming sprogs, speed, violence and animation (in all senses) are enough.",0
" With a cast that reads like the Vogue Oscar party guest list, Valentine's Day should have been can't-miss cinema instead of standard Hollywood schmaltz.",0
" Her performance makes this film digestible, but also makes us yearn for her to receive better roles in the future.",0
" The ideas evaporate and the gun violence, ultimately, is all that remains. Which, perhaps, is deliberate, and very American, but deadening all the same. ",0
 Director Roger Spottiswoode's skills for physical production outpace his ability to generate vitality and bring out the best in his actors.,0
" It's the kind of female-centric syrup that isn't conceived creatively so much as it's calculated mathematically. But for a certain audience, it might be good enough.",1
" Debuting director William Brent Bell, who wrote the script with producer Matthew Peterman, keeps the pace brisk and the pot bubbling.",1
" Easily one of the best and most surprising films of the summer, an edge-of-your-seat actioneer that represents the very best that science fiction has to offer.",1
" An unsettling, minimalist meditation on the hidden dangers of teen romance, which signals its director as someone who's already marked out his own distinctive style.",1
" It's only mildly interesting unless you're one of the band's many rabidly loyal fans, especially since Argott, clearly thoroughly embedded, chooses not to dig very deep into the personalities and issues around the incident.",0
" [Documentaries] impose order on chaotic experience, structure narratives, conjure viewing pleasures. Presenting Princess Shaw simultaneously exposes and obscures this process.",1
" Alfonso Arau's A Walk in the Clouds is a lush, old-fashioned melodrama, and almost endearingly inept.",0
" More ordinary, perfectly serviceable, somewhat smart and mostly entertaining.",1
 The script tries to be funny but simply falls flat. And the premise the tale is built on is somewhat bizarre.,0
 Has the emotional depth to break your heart as well as stop it.,1
 It's paced so quickly and is so focused on action that it never really feels quite like Death Note should.,0
" The central concept, that we are watching a community respond to the literalisation of one of its most cherished urban myths, can't quite stand up against the facts of the matter.",1
 This curiosity piece should stimulate interesting conversations about the lessons learned from the viewing experience.,1
" For the guys it's Rodriguez's best film by far and a treat for fans of good-looking girls in black-and-white, of classic film noir and of imaginative ultra-violence.",1
" A sequel (or three-quel, if you will) that returns to the vicarious fun of the first movie, Ocean's Eleven, and all but erases the not-so-fond memory of the preening ego-trip that was Ocean's Twelve.",1
" There's much to like here but it's a bumpy ride and for all its banter, it takes itself very seriously. ",0
" Sometimes -- and far too rarely -- a film will hit all the right notes, with sharp, original dialogue, brilliant casting and an absorbing story. So caught up in its spell, you dread seeing the credits roll. Please Give is that movie.",1
" You would have to smoke a great deal of the stuff to make Pineapple Express seem like a good movie, although from the assorted giggles at the Rio Theatre, the audience was ripped and receptive.",0
 Heli may be the most optimistic film you will ever see in which one young man sets another's genitals on fire.,1
 One of the most powerful metaphors of Jim & Andy is that life itself is a kind of performance.,1
" As in his earlier Krampack (Nico and Dani, 2000), [director Cesc] Gay seems a little tidy and schematic at first, but gradually arrives at a plausible level of entropy and openness, creating appealing complexities.",1
 Ralph Breaks the Internet suffers from the same insidious problems that sink almost every internet-related movie.,0
