Review,Freshness
 [An] over-wrought melodrama which sinks like a failed flan in the middle.,0
 Steven Russell is a slippery character that the film never fully gets its hands on.,0
" The hilarious original that inspired the musical (and upcoming film, again)...if you like Mel Brooks, you'll like this.",1
" There's certainly enough verve, and love for the genre, to help one get past its trouble spots, but you can't help feeling the mercenary thinking behind rehashing this mercenary yarn.",0
" There's a lament for perverting the purity of essence in enlightenment to military-complex exploitation. Like the film's test goats, it's been de-bleated and, given the pithy talk of Jedi warriors, this is not the political satire you're looking for.",0
" Novelist Helen Fielding created a lovable, klutzy, endearing character in Bridget Jones, and Zellweger, diving into the role with gusto, is an ideal match for her.",1
" With 'Nightcrawler,' Jake Gyllenhaal adds to his latest round of extreme characterizations with another superior performance here. ",1
" Director Ron Howard has paced the movie like one extended chase, but despite plentiful action, it's generally about as suspenseful as an art-history lesson.",1
" It's a case study, if nothing else, of starting with a dubious idea and making it downright awful.",0
 One of those rare films you can have a good argument about.,1
" Free State of Jones is a film with undeniable heart, but more than a little narrative fat.",1
" The Old Man and the Gun is as old-fashioned and sincere, as temperamentally un-postmodern, as it's possible for a movie to be.",1
 Unless you're interested solely in strikingly beautiful photography there's nothing very satisfying about Youth Without Youth.,0
" With Star Wars: The Last Jedi, writer-director Rian Johnson takes the Star Wars saga into uncharted territory, with exciting results.",1
" Baumbach's confidently charming latest, plays more like a Woody Allen-ish parody than any of his other movies, but the shift hasn't required a sacrifice in insight, heart or bite.",1
 I really wish Tokyo were closer.,1
" Let's be clear, in the visual aspect we are facing a filmic wonder. [Full review in Spanish].",1
 Could be subtitled 'When Elmore Leonard Adaptations Go Wrong.',0
" The film is basically a rich man's Uwe Boll version of Dungeons and Dragons -- a lot of tacky visuals, world-building mumbo-jumbo and gooey CGI creatures encased in a narrative vacuum.",0
" Open the medicine cabinet door, nothing is in the mirror, close the door and there is--place your check mark here--the demon, monster, psychopathic killer.",0
" This film isn't as much about homelessness as about helplessness - and how some people are able not necessarily to overcome it, but to manage it. And how people like Steve Lopez, unintentionally help themselves when they try to help others. That's a great",1
 This is one for die-hard fans of the first flick and just about nobody else.,0
 This portrayal never becomes anything more than a typical 'talking heads' doc.,0
" While it's nowhere near the classic that the original is, this sequel deserves credit for trying to stay on track with its predecessor and succeeding most of the way.",1
" A brave film that devastates, and despite its flaws, makes for a compelling watch.",1
" An edgy, cleverly written indie that simply derails shortly before the final stretch.",0
 It's unlike anything we've seen in memory - and all the more absorbing as a result.,1
" At best Gods of Egypt is forgettable and at worst it's truly awful, and determining where it lands on that spectrum will be dependent on the viewer.",0
 Altman lets us vacation in Hollywood for a bit but not too long to feel smothered,1
" This movie is so poorly written, with inexplicable characters making ridiculous choices, and the dialogue is simply cringe-worthy.",0
" Though the movie aims for the gravity and psychological horror of Stanley Kubrick's Full Metal Jacket, the film is essentially the dark flip side of a Seth Rogen comedy ...",1
 Don't expect the surprises to be surprising and you won't be disappointed. ,0
" ...A fascinating opening hooks you completely....And then, [director Neil] Blomkamp and his cohort[co-writer Terri Tatchel] run out of original ideas.",0
" Wright's worthy follow-up to Pride & Prejudice combines the novel's literary qualities with highly polished acting and production values, resulting in a classy tale of a doomed romance, with touching turns from Keira Knightley and James McAvoy.",1
" The movie tries to shock you with its twists and turns. What's really shocking is how an action flick with such a high body count could be so deadly boring. Travolta brings new meaning to the term, ""ugly American.""",0
" It takes a special actor's grace to survive a script as lame as My Fellow Americans, and James Garner has it. Without appearing to break a sweat, Garner makes each grotesquely desperate attempt at humor look smooth and assured.",0
" It wants to have its cake and eat it, too, wishing to be inspirational and satirical in the same breath but managing mostly to be derivative and mawkish.",0
