Review,Freshness
" You don't have to be a kung-fu freak to revel in the film's energetic silliness, but it helps.",1
 It's a virtually unprecedented social document.,1
" Ultimately, the murder is eclipsed by Mr. Genovese's own struggles - how his obsession exasperates family members, and how the perceived public apathy inspired him to fight in Vietnam, where he lost his legs.",1
" Makes the mistake of making its protagonist not particularly dynamic. And his circle of friends and enablers around him were just atrociously unlikable. (Full Content Review - Sex, Nudity, Violence, Profanity, etc. - for Parents available)",0
" Attention, women! You should never sleep with a man whose only attribute is that you want to sleep with him. I should write a book of my own.",0
" Concussion is more a field goal than a touchdown - Landesman walks away with points, but there's a larger score left on the field.",1
" Alas, these boys like to over-share. You might take solace in Wonder Woman's enigma, amid all the boys' clunking assertions of need and self.",0
 Everything is simultaneously too complicated and overly spelled out.,0
" Surprising, sweet and charming, David Wain proves himself a comic director par excellence.",1
 Mediocre entertainment that will be quickly forgotten by the audience. [Full review in Spanish],0
" Here we get the uncanny suspicion that Hook was written and directed according to the famous recipe of the country preacher who told the folks what he was going to tell them, told them, and then told them what he had told them.",0
" ""Big"" is an awfully ambitious modifier to affix to this pale wisp of a film.",0
 They say that still waters run deep. Suffice it to say that the waters of Without a Paddle are raging...a soggy embarrassment for all involved.,0
" It's a poignant buddy movie that's sincere in all the right places, but knows better than to take itself too seriously. ",1
 Inland Empire is self-indulgent and overlong and guaranteed to try the patience of all but the most devoted Lynch fan. But for all that I don't regret having spent three hours wallowing in its eccentricity.,1
 It smothers the already frail story of their characters' long-distance relationship with enough R-rated gross-out humor for half a dozen Judd Apatow movies -- except that virtually none of it is funny.,0
" It's a movie aimed at teenagers in all senses of the term but it creates such likeable, intelligent characters.",1
 The Bourne Identity is an amazing intelligent knock-you-off-your-seat thriller!,1
" The Zero Theorem is very much a Terry Gilliam film: fantastical, kooky, occasionally sloppy, but with a big brain and a beating heart. And like most of his work, it won't appeal to all, but its unmistakable passion makes it well worth the while.",1
" Whatever the book would have been, as a film, it is an attempt to make sense of the modern world by looking back at the past through the eyes of somebody whose words are as relevant today as they were then.",1
" Kitschy, flashy, overlong soap opera.",0
" Breathtaking photography, but Hollywood's view of history as usual, no matter where on the planet, as mere backdrop for the personal lives of glamorous white people. Casablanca meets the white man's burden, and doesn't amount to a hill of beans.",0
" ""Jam"" gets two stars for amiability and sporadic humor, with the proviso that it's worth at least three stars for 5-year-olds, who will love it.",1
" A Ghost Story isn't coherent or profound, but it's pretty and strange-sad in its quirky way, and blessedly short.",1
" Take evasive action--serpentine, serpentine!",0
 The film is incredibly thought-provoking and a frequently funny study of a floundering family dynamic.,1
 An odd collection of strident single notes.,0
" America's loss of innocence as filtered through the eyes of an innocent -- that's the theme of this plodding, heavy-handed parable.",0
 Low-key but overly schematic.,0
 Guns fire. Cars careen. Paintballs hit crotches. Reese Witherspoon bugs her eyes. Chris Pine acts like an ass. Tom Hardy looks disinterested. Repeat. Vomit.,0
" Potions play a pivotal part in Harry Potter and the Half-Blood Prince, and I wish I'd been able to find one for patience.",0
 Dunst plays an android programmed to bestow idiosyncrasy like a Pez dispenser geeked at regular intervals.,0
" Although This Is Where I Leave You doesn't work as a whole, there are enough enjoyable little moments to make you feel as if you got your money's worth.",1
" A fascinating history, especially when Limelight touches on the club scene's dark side...",1
 Eddie Redmayne knocks it straight out of the universe ,1
" Egoyan trusts his talent to play with mystery, but also relies on the public to gradually put together a puzzle made of family drama and the suspense of a thriller. [full review in Spanish]",1
" A meandering and in some ways oddly memorable anthology of sweat-soaked lunacy, Pawn Shop Chronicles lurches to and fro, lacking a dynamic narrative throughline.",0
 It has to be said that the lead performances are impressive and Wasikowska confirms once again that she's a bold and innovative talent.,1
" Go for Zucker was a smash back home, where it was hailed as the first German comedy about Jews since World War II. But it will take more than that to make American audiences laugh.",0
" Signs has the heart that was lacking in Unbreakable, but stumbles badly in its treatment of the paranormal, in this case ""X-Files"" / ""Twilight Zone"" sci-fi.",1
